name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
bremen,2021-05-19T03:00:00,7.1,6.3,6.5,96.05,0,0,,0,0,,5.4,280,1014.6,13,7,0,,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-19T04:00:00,5.2,5.2,4.9,97.92,0,0,,0,0,,3.6,240,1014.6,0,0,0,,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-19T05:00:00,4.4,4.4,4.2,98.64,0,0,,0,0,,2.9,200,1014.5,13.2,0,5.4,0,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-19T06:00:00,3.6,3.6,3.2,97.33,0,0,,0,0,,2.9,210,1014.6,0,0,10,0,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-19T07:00:00,6.1,6.1,5.6,96.68,0,0,,0,0,,3.3,180,1015.1,0,1,51,0.2,1,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-19T08:00:00,8.8,8.2,7.3,90.74,0,0,,0,0,,5.4,220,1015.5,13,10,179,0.6,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-19T09:00:00,11,11,8.1,82.73,0,0,,0,0,,7.6,220,1015.7,23.9,16,145,0.5,1,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-19T10:00:00,11.5,11.5,7.7,77.13,0,0,,0,0,,17.3,250,1015.8,28.6,20,313,1.1,3,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-19T11:00:00,10.7,10.7,7.4,80.01,0.85,100,rain,0,0,,6.2,190,1015.8,52,25.1,389,1.4,4,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-19T12:00:00,13.2,13.2,8.1,71.52,0,0,,0,0,,6.5,230,1015.5,51.7,35,408,1.5,4,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-19T13:00:00,14.8,14.8,7.6,61.79,0,0,,0,0,,12.2,210,1015,46.6,35.1,221,0.8,2,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-19T14:00:00,10.6,10.6,7.2,79.71,0.11,100,rain,0,0,,23.7,250,1015.4,53.5,8,391,1.4,4,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-19T15:00:00,13,13,8.1,72.54,0.551,100,rain,0,0,,13.4,190,1015.4,72.9,44.8,79,0.3,1,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-19T16:00:00,12.2,12.2,7.2,71.58,0.021,100,rain,0,0,,4.3,220,1015.4,76,45,110,0.4,1,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-19T17:00:00,10.1,10.1,6.7,79.17,0.139,100,rain,0,0,,23.3,300,1016.4,79.5,20,199,0.7,2,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-19T18:00:00,12.3,12.3,5.8,64.46,0.032,100,rain,0,0,,13.7,340,1016,81.9,50,450,1.6,5,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-19T19:00:00,13.6,13.6,6.4,61.99,0,0,,0,0,,12.6,280,1015.8,0,50,49,0.2,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-19T20:00:00,12.5,12.5,6.3,65.55,0.002,100,rain,0,0,,10.8,300,1016.1,13,50,84,0.3,1,,Rain,rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-19T21:00:00,10.7,10.7,6.5,75.34,0.001,100,rain,0,0,,12.9,290,1016.8,94.7,49.9,23,0.1,0,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-19T22:00:00,8.4,8.4,6.4,87.54,0,0,,0,0,,3.6,240,1017.2,95.1,49.9,7,0,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-19T23:00:00,7.4,7.4,6.2,92.25,0,0,,0,0,,4,230,1017.8,12.9,39.9,0,,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-20T00:00:00,6.7,5.1,5.7,93.57,0,0,,0,0,,7.9,300,1018,13,29.9,0,,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-20T01:00:00,5.9,3.9,5.4,96.67,0,0,,0,0,,9.3,300,1018.2,57.2,17,0,,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-20T02:00:00,4.2,2.7,3.8,96.68,0,0,,0,0,,6.5,290,1018.4,13,1.1,0,,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-20T03:00:00,3.8,2.5,3.8,99.94,0,0,,0,0,,5.4,240,1018.6,0,1,0,,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-20T04:00:00,3.4,3.4,3.4,99.95,0,0,,0,0,,4,250,1019,0,0,0,,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-20T05:00:00,2.7,2.7,2.7,99.96,0,0,,0,0,,3.6,250,1019,0,0,5,0,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-20T06:00:00,2.6,1.2,2.4,98.61,0,0,,0,0,,5.4,220,1019.2,0,0,12,0,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-20T07:00:00,4.4,4.4,4.2,98.52,0,0,,0,0,,3.6,220,1019.5,0,0,47,0.2,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-20T08:00:00,8.1,7.4,7,92.72,0,0,,0,0,,5.8,230,1019.6,12.9,8,157,0.6,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-20T09:00:00,10.8,10.8,7.7,80.9,0,0,,0,0,,12.2,250,1019.7,4.3,20.1,172,0.6,2,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-20T10:00:00,11.6,11.6,7.1,73.66,0,0,,0,0,,13,250,1019.7,7.1,30.1,435,1.6,4,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-20T11:00:00,13.1,13.1,6.7,65.07,0,0,,0,0,,15.1,250,1019.4,8.9,35.1,466,1.7,5,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-20T12:00:00,14.1,14.1,6.6,60.62,0,0,,0,0,,20.1,250,1019.2,10.9,45,777,2.8,8,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-20T13:00:00,15.1,15.1,7.3,59.9,0.01,100,rain,0,0,,19.4,230,1018.6,0,44.9,565,2,6,,Rain,rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-20T14:00:00,15.5,15.5,6.2,53.76,0,0,,0,0,,20.8,250,1018.2,18.6,45,929,3.3,9,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-20T15:00:00,16.3,16.3,4.9,46.92,0,0,,0,0,,24,230,1017.6,34.1,45,873,3.1,9,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-20T16:00:00,16.3,16.3,5.8,49.79,0,0,,0,0,,23.7,250,1017.1,85.7,45,766,2.8,8,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-20T17:00:00,16.6,16.6,5.1,46.45,0,0,,0,0,,21.6,240,1016.5,98.3,45,530,1.9,5,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-20T18:00:00,15.7,15.7,5.3,50.24,0,0,,0,0,,20.5,230,1016.1,98.7,45,201,0.7,2,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-20T19:00:00,15.3,15.3,5.2,50.79,0,0,,0,0,,19.4,230,1015.6,98.7,45,150,0.5,2,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-20T20:00:00,14.5,14.5,5.9,56.03,0,0,,0,0,,10.4,210,1014.8,98.7,40,53,0.2,1,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-20T21:00:00,13.1,13.1,6.6,64.66,0,0,,0,0,,9,190,1013.9,77.3,35.1,23,0.1,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-20T22:00:00,12.2,12.2,7.1,71.05,0,0,,0,0,,9.3,160,1013.3,50.5,35,5,0,0,,Partially cloudy,partly-cloudy-night,"04275,00704,C2597,05014,00691,00044,05822"
bremen,2021-05-20T23:00:00,12.3,12.3,6.4,67.03,0.002,100,rain,0,0,,10.4,150,1012.3,46.1,35,0,,0,,"Rain, Partially cloudy",rain,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-21T00:00:00,11.7,11.7,7.1,73.89,0.102,100,rain,0,0,,13.7,160,1011.4,37.5,39.9,0,,0,,"Rain, Partially cloudy",rain,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-21T01:00:00,11.1,11.1,7.5,78.51,0.003,100,rain,0,0,,11.9,160,1010.4,38.2,40,0,,0,,"Rain, Partially cloudy",rain,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-21T02:00:00,9.9,7.9,6.9,81.58,0,0,,0,0,,13.7,160,1009,63.9,39.9,0,,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-21T03:00:00,9.6,7.6,6.7,82.02,0,0,,0,0,,13.7,160,1007.8,12.9,39.9,0,,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-21T04:00:00,9.8,7.9,6.6,80.52,0,0,,0,0,,13.7,170,1006.4,67.3,39.9,0,,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-21T05:00:00,10.1,10.1,6.4,77.4,0,0,,0,0,,14.7,160,1005.4,13,49.9,2.8,0,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-21T06:00:00,11,11,6.2,72.08,0,0,,0,0,,16.5,180,1004.5,42.8,49.9,15,0.1,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-21T07:00:00,12.3,12.3,6.9,69.36,0,0,,0,0,,15.8,200,1004,17.3,45,53,0.2,1,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-21T08:00:00,13.6,13.6,7.6,66.89,0,0,,0,0,,15.1,210,1003.6,7.9,45,67,0.2,1,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-21T09:00:00,11.2,11.2,7.2,76.56,0.033,100,rain,0,0,,25.5,250,1003.9,13.7,20,82,0.3,1,,Rain,rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-21T10:00:00,11.1,11.1,7.9,80.13,0.298,100,rain,0,0,,13.7,210,1003.5,25.9,40,186,0.7,2,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-21T11:00:00,13.3,13.3,7.9,69.64,0.094,100,rain,0,0,,22.3,210,1002.7,19.5,35,496,1.8,5,,Rain,rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-21T12:00:00,12.9,12.9,7.1,67.69,0.002,100,rain,0,0,,23.1,200,1002.4,14,40,186,0.7,2,,Rain,rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-21T13:00:00,12.4,12.4,7.8,73.68,0.004,100,rain,0,0,,21.6,200,1002.6,20.5,40,681,2.5,7,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-21T14:00:00,14.1,14.1,5.9,57.7,0.003,100,rain,0,0,,37,230,1002.2,20.1,40,685,2.5,7,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-21T15:00:00,9.6,5.3,7.1,84.66,0.409,100,rain,0,0,,42,220,1003.4,31.7,15.1,547,2,5,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-21T16:00:00,14.1,14.1,8.8,70.12,0.668,100,rain,0,0,,25.2,220,1002.3,36,40,563,2,6,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-21T17:00:00,10.8,10.8,6.7,75.73,0.017,100,rain,0,0,,32,270,1003.1,39.9,12,241,0.9,2,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-21T18:00:00,12.3,12.3,7.7,73.23,2.296,100,rain,0,0,,14.8,240,1002,34.1,40,144,0.5,1,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-21T19:00:00,11.2,11.2,7.6,78.97,1.343,100,rain,0,0,,12.6,210,1001.5,29.4,40,178,0.6,2,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-21T20:00:00,10.4,10.4,8.1,85.57,0.502,100,rain,0,0,,9.8,170,1001.1,20.1,40,103,0.4,1,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-21T21:00:00,11.5,11.5,7.1,74.36,0,0,,0,0,,13.7,210,1001.1,13.3,40,43,0.2,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-21T22:00:00,9.7,8.3,5.7,76.4,0.003,100,rain,0,0,,9.7,170,1000.3,7.8,40,12,0,0,,Rain,rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-21T23:00:00,8.7,6.2,6.2,84.36,1.182,100,rain,0,0,,15.6,170,1000.7,4.9,39.9,0,,0,,Rain,rain,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-22T00:00:00,7.7,5.3,5.6,86.41,0.001,100,rain,0,0,,13.3,170,1000.5,12.9,40,0,,0,,Rain,rain,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-22T01:00:00,8.5,7.2,6.3,85.93,0,0,,0,0,,8.7,180,1000.1,0,40,0,,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-22T02:00:00,7.7,5.2,5.2,84.01,0,0,,0,0,,14.4,170,1000,2.2,40,0,,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-22T03:00:00,8.8,6.1,5.4,78.75,0,0,,0,0,,18.7,180,999.5,13,40,0,,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-22T04:00:00,8.8,5.9,5.5,79.86,0,0,,0,0,,20.1,180,999.1,0,40,0,,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-22T05:00:00,8.8,5.8,5.5,79.87,0,0,,0,0,,20.9,180,998.8,13.4,40,7.5,0,0,,Clear,clear-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-22T06:00:00,9.1,6,5.4,77.26,0,0,,0,0,,23.4,180,998.4,25.7,40,21,0.1,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-22T07:00:00,10,10,5.7,74.19,0.001,100,rain,0,0,,26.2,190,998.5,68.1,50,61,0.2,1,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-22T08:00:00,10.8,10.8,5.9,71.3,0,0,,0,0,,27.4,190,998.4,95,50,84,0.3,1,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-22T09:00:00,11.6,11.6,6.2,69.09,0.001,100,rain,0,0,,28.1,200,998.3,94.4,40,86,0.3,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-22T10:00:00,10.3,10.3,7.3,81.62,0.308,100,rain,0,0,,25.2,190,998.7,94.3,11,114,0.4,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-22T11:00:00,10.2,10.2,7.9,85.64,0.985,100,rain,0,0,,26.3,200,998.9,96.3,12,98,0.4,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-22T12:00:00,10.6,10.6,8.1,84.61,0.305,100,rain,0,0,,27.4,200,999.1,96,20,112,0.4,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-22T13:00:00,11.3,11.3,8.1,80.43,0.005,100,rain,0,0,,34.9,210,999.4,97.5,24.9,126,0.5,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-22T14:00:00,11.6,11.6,8.4,80.42,0.004,100,rain,0,0,,32.4,220,1000,97.1,28.1,119,0.4,1,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-22T15:00:00,11.4,11.4,8.7,83.59,0.005,100,rain,0,0,,30.6,220,1000.5,92.4,28.1,183,0.7,2,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-22T16:00:00,12.3,12.3,9.6,83.79,0.113,100,rain,0,0,,30.2,220,1000.8,85.3,30,135,0.5,1,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-22T17:00:00,12.6,12.6,10.1,84.72,0.008,100,rain,0,0,,32,220,1001.1,74.4,29.9,213,0.8,2,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-22T18:00:00,12.6,12.6,9.1,79.02,0.014,100,rain,0,0,,27.4,230,1001.6,74.2,40,107,0.4,1,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-22T19:00:00,12.1,12.1,7.7,74.16,0.097,100,rain,0,0,,33.8,260,1002.7,65.9,39.8,74,0.3,1,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-22T20:00:00,11.8,11.8,6.4,69.28,0.001,100,rain,0,0,,34.9,260,1003.6,57.6,35.1,44,0.2,0,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-22T21:00:00,11.1,11.1,6.6,73.91,0.003,100,rain,0,0,,25.9,250,1004.6,64.7,35.1,11,0,0,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-22T22:00:00,10.6,10.6,6.2,73.84,0,0,,0,0,,21.3,250,1005.5,77.8,35.1,7,0,0,,Partially cloudy,partly-cloudy-night,"04275,00704,C2597,05014,00691,00044,05822"
bremen,2021-05-22T23:00:00,10.3,10.3,5.4,71.53,0,0,,0,0,,27,250,1006.2,77.2,35.1,0,,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-23T00:00:00,9.6,6.9,4.9,72.32,0,0,,0,0,,20.5,250,1006.7,72.8,40,0,,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-23T01:00:00,10,7.3,4.2,67.43,0,0,,0,0,,20.2,250,1007.1,66.6,40,0,,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-23T02:00:00,7.1,5.1,4.4,82.8,0,0,,0,0,,10.9,220,1007.5,70.2,30.1,0,,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-23T03:00:00,7.2,4.9,4.9,85.22,0,0,,0,0,,12.3,240,1007.7,79.3,30.1,0,,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-23T04:00:00,7.2,5.6,5.4,88.18,0,0,,0,0,,8.3,220,1007.8,82.8,30.1,0,,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-23T05:00:00,5.4,3.2,4.6,94.27,0,0,,0,0,,10.1,230,1008,78.2,20.1,2.6,0,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-23T06:00:00,5.6,3.7,4.7,93.78,0,0,,0,0,,8.7,210,1008.9,75.1,20.1,11,0,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-23T07:00:00,7.2,5.9,5.6,89.47,0,0,,0,0,,7.2,240,1009.5,13,30.1,44,0.2,0,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-23T08:00:00,9.2,6.7,5.6,78.24,0,0,,0,0,,16.2,240,1009.9,48.6,28.1,185,0.7,2,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-23T09:00:00,10.3,10.3,5.6,72.22,0,0,,0,0,,17.7,250,1010.3,52.5,30,294,1.1,3,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-23T10:00:00,11.6,11.6,4.9,63.27,0,0,,0,0,,12.3,270,1010.9,49.2,40,400,1.4,4,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-23T11:00:00,12.3,12.3,4.6,59.04,0,0,,0,0,,14.4,270,1011.2,45.8,40,311,1.1,3,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-23T12:00:00,13,13,5.8,61.59,0,0,,0,0,,14.8,230,1011.6,61.5,40,382,1.4,4,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-23T13:00:00,12.6,12.6,6.1,64.31,0.002,100,rain,0,0,,19.4,230,1012.2,49.7,35.1,244,0.9,2,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-23T14:00:00,12.8,12.8,7.5,70.12,0,0,,0,0,,18.7,210,1012.5,37.6,35.1,276,1,3,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-23T15:00:00,11.4,11.4,7.6,77.22,0.004,100,rain,0,0,,27.6,210,1012.9,24.2,20.1,355,1.3,4,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-23T16:00:00,12,12,7.9,75.54,0.011,100,rain,0,0,,19.8,210,1013,84.8,40,292,1.1,3,,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-23T17:00:00,10.7,10.7,7.6,81.46,0.104,100,rain,0,0,,19.1,250,1013.7,98.3,20,276,1,3,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-23T18:00:00,11.7,11.7,7.6,76.36,0.002,100,rain,0,0,,10.1,250,1013.7,95.5,40,223,0.8,2,,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-23T19:00:00,13.1,13.1,7.1,67.08,0,0,,0,0,,17.3,260,1013.5,96.1,35,180,0.6,2,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-23T20:00:00,12.8,12.8,7.3,69.18,0,0,,0,0,,7.6,230,1013.8,93.9,40,107,0.4,1,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-23T21:00:00,11.1,11.1,7.5,78.31,0,0,,0,0,,8.3,180,1013.9,98.8,40,28,0.1,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-23T22:00:00,10.1,10.1,7,81.2,0,0,,0,0,,9.3,140,1014.4,99.2,35,5,0,0,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-23T23:00:00,9.3,7.7,6.8,84.51,0,0,,0,0,,10.8,140,1014.5,86.7,30,0,,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-24T00:00:00,9.1,7.6,6.8,85.64,0,0,,0,0,,9.7,140,1014.5,63.3,30,0,,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-24T01:00:00,8.5,6.8,6.1,85.01,0,0,,0,0,,10.1,130,1014.2,88.6,30,0,,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-24T02:00:00,8.8,6.8,5.8,81.63,0,0,,0,0,,12.6,130,1014,96.8,30,0,,0,,Overcast,cloudy,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-24T03:00:00,9.3,7.3,5.7,77.98,0,0,,0,0,,13.3,130,1013.2,95.9,35,0,,0,,Overcast,cloudy,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-24T04:00:00,9.1,7.1,5.6,78.31,0,0,,0,0,,13.3,130,1012.6,83.3,40,0,,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-24T05:00:00,8.9,7,5.3,78.61,0,0,,0,0,,11.5,130,1012.4,39.8,40,7.7,0,0,,Partially cloudy,partly-cloudy-night,"42,750,070,405,014,000,000,000,000,000"
bremen,2021-05-24T06:00:00,8.9,6.8,5.3,78.56,0,0,,0,0,,13.3,120,1011.9,27.9,40,9,0,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-24T07:00:00,9.2,7,5.4,76.97,0,0,,0,0,,14.4,130,1011.7,26.9,40,47,0.2,0,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-24T08:00:00,10.9,10.9,6.2,72.54,0,0,,0,0,,18,140,1011.2,20.2,40,153,0.6,2,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-24T09:00:00,12.9,12.9,7.2,68.2,0,0,,0,0,,22.6,150,1010.8,5.7,40,339,1.2,3,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-24T10:00:00,15.2,15.2,7.4,59.74,0,0,,0,0,,28.4,160,1010.5,1.8,40,492,1.8,5,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-24T11:00:00,17.3,17.3,8.3,55.44,0,0,,0,0,,28.1,160,1009.9,5,40,617,2.2,6,,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-24T12:00:00,18.2,18.2,7.6,50.21,0,0,,0,0,,29.8,170,1009.3,23.2,40,785,2.8,8,,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2021-05-24T13:00:00,19.8,19.8,7,43.44,0,0,,0,0,,28.1,170,1008.4,90.6,40,236,0.8,2,,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
